ds,y,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2010-12-01,5607.000000000004,6785.880447889025,5741.90936221621,8055.90173856741,6785.880447889025,6785.880447889025,1.0000899381652493,1.0000899381652493,1.0000899381652493,1.0000899381652493,1.0000899381652493,1.0000899381652493,1.0,1.0,1.0,6791.266859809565
2011-01-01,5497.000000000002,6814.62826177894,5818.472593738278,8192.204048853331,6814.62826177894,6814.62826177894,1.000997783992306,1.000997783992306,1.000997783992306,1.000997783992306,1.000997783992306,1.000997783992306,1.0,1.0,1.0,6874.881397458104
2011-02-01,5405.999999999996,6843.497863373457,5785.673746348348,8289.991578329094,6843.497863373457,6843.497863373457,1.0004902609868813,1.0004902609868813,1.0004902609868813,1.0004902609868813,1.0004902609868813,1.0004902609868813,1.0,1.0,1.0,6873.183874072888
2011-03-01,5617.999999999997,6869.678740800788,5806.188042672585,8207.848143120264,6869.678740800788,6869.678740800788,1.0007712334020185,1.0007712334020185,1.0007712334020185,1.0007712334020185,1.0007712334020185,1.0007712334020185,1.0,1.0,1.0,6916.628675148956
2011-04-01,5562.000000000001,6898.781559136687,5831.615860176311,8210.436487494482,6898.781559136687,6898.781559136687,1.0010193664595588,1.0010193664595588,1.0010193664595588,1.0010193664595588,1.0010193664595588,1.0010193664595588,1.0,1.0,1.0,6961.190463110003
2011-05-01,5624.999999999996,6927.0629616132,5984.952705942228,8196.279235352376,6927.0629616132,6927.0629616132,1.0010193913528649,1.0010193913528649,1.0010193913528649,1.0010193913528649,1.0010193913528649,1.0010193913528649,1.0,1.0,1.0,6989.758381311815
2011-06-01,5589.000000000004,6956.408883392021,5865.19137873742,8269.662060844495,6956.408883392021,6956.408883392021,0.9993600745711375,0.9993600745711375,0.9993600745711375,0.9993600745711375,0.9993600745711375,0.9993600745711375,1.0,1.0,1.0,6917.122612262428
2011-07-01,5440.000000000004,6984.926527810237,5679.215753636727,7987.708542434408,6984.926527810237,6984.926527810237,0.9968715839196521,0.9968715839196521,0.9968715839196521,0.9968715839196521,0.9968715839196521,0.9968715839196521,1.0,1.0,1.0,6793.864077503996
2011-08-01,5664.999999999997,7014.517583738534,5848.372451475291,8181.36974299651,7014.517583738534,7014.517583738534,0.9981345163903235,0.9981345163903235,0.9981345163903235,0.9981345163903235,0.9981345163903235,0.9981345163903235,1.0,1.0,1.0,6899.4816183407165
2011-09-01,5614.000000000002,7044.233999695668,5842.531694711794,8182.198531500138,7044.233999695668,7044.233999695668,0.9979678042071024,0.9979678042071024,0.9979678042071024,0.9979678042071024,0.9979678042071024,0.9979678042071024,1.0,1.0,1.0,6918.40953328227
2011-10-01,5902.000000000005,7073.111681236445,5862.8293571177755,8241.666733996723,7073.111681236445,7073.111681236445,0.9984111927467274,0.9984111927467274,0.9984111927467274,0.9984111927467274,0.9984111927467274,0.9984111927467274,1.0,1.0,1.0,6974.119142572538
2011-11-01,6039.0,7103.076326177696,5967.406550891331,8339.01127962187,7103.076326177696,7103.076326177696,0.9988587634786146,0.9988587634786146,0.9988587634786146,0.9988587634786146,0.9988587634786146,0.9988587634786146,1.0,1.0,1.0,7031.5093730467315
2011-12-01,6112.000000000003,7132.1952305349405,6032.132833521553,8483.657088038663,7132.1952305349405,7132.1952305349405,1.0002685466578305,1.0002685466578305,1.0002685466578305,1.0002685466578305,1.0002685466578305,1.0002685466578305,1.0,1.0,1.0,7149.206704423649
2012-01-01,6176.9999999999945,7162.4101779818475,6095.273396815683,8531.851546690239,7162.4101779818475,7162.4101779818475,1.0010246208093436,1.0010246208093436,1.0010246208093436,1.0010246208093436,1.0010246208093436,1.0010246208093436,1.0,1.0,1.0,7227.816868057267
2012-02-01,6267.999999999995,7192.753128521718,6125.812238001546,8595.665678592712,7192.753128521718,7192.753128521718,1.000835095329782,1.000835095329782,1.000835095329782,1.000835095329782,1.000835095329782,1.000835095329782,1.0,1.0,1.0,7246.272895740207
2012-03-01,6326.999999999999,7221.254831776304,6313.548684138577,8871.764466577988,7221.254831776304,7221.254831776304,1.0029571512490905,1.0029571512490905,1.0029571512490905,1.0029571512490905,1.0029571512490905,1.0029571512490905,1.0,1.0,1.0,7413.210536137046
2012-04-01,6320.000000000003,7251.847072761058,6182.377962900739,8693.75887163022,7251.847072761058,7251.847072761058,1.0008770564549894,1.0008770564549894,1.0008770564549894,1.0008770564549894,1.0008770564549894,1.0008770564549894,1.0,1.0,1.0,7308.579654225695
2012-05-01,6369.9999999999945,7281.575859504749,6066.016692113898,8493.809238898692,7281.575859504749,7281.575859504749,0.9981950571275849,0.9981950571275849,0.9981950571275849,0.9981950571275849,0.9981950571275849,0.9981950571275849,1.0,1.0,1.0,7165.524469173671
2012-06-01,6274.999999999999,7312.4236454688335,6080.227036224625,8529.17985280359,7312.4236454688335,7312.4236454688335,0.9985370033659858,0.9985370033659858,0.9985370033659858,0.9985370033659858,0.9985370033659858,0.9985370033659858,1.0,1.0,1.0,7217.787575112197
2012-07-01,6430.9999999999945,7342.400764533052,6219.145172529137,8711.274447236749,7342.400764533052,7342.400764533052,1.0009883880894976,1.0009883880894976,1.0009883880894976,1.0009883880894976,1.0009883880894976,1.0009883880894976,1.0,1.0,1.0,7407.25245937774
2012-08-01,6350.999999999999,7373.5062301104235,6303.092331796501,8721.817146525593,7373.5062301104235,7373.5062301104235,0.9989936611747503,0.9989936611747503,0.9989936611747503,0.9989936611747503,0.9989936611747503,0.9989936611747503,1.0,1.0,1.0,7307.686388858038
2012-09-01,6598.000000000004,7404.743471386209,6009.883076227097,8281.765844079635,7404.743471386209,7404.743471386209,0.9943138464654016,0.9943138464654016,0.9943138464654016,0.9943138464654016,0.9943138464654016,0.9943138464654016,1.0,1.0,1.0,7037.924379046131
2012-10-01,6969.999999999997,7435.099053535677,6212.208310810914,8673.750806615422,7435.099053535677,7435.099053535677,0.9980229814418707,0.9980229814418707,0.9980229814418707,0.9980229814418707,0.9980229814418707,0.9980229814418707,1.0,1.0,1.0,7305.090108503923
2012-11-01,7082.000000000002,7466.59722764669,6381.430849076641,8847.098201866971,7466.59722764669,7466.59722764669,1.0011096153296273,1.0011096153296273,1.0011096153296273,1.0011096153296273,1.0011096153296273,1.0011096153296273,1.0,1.0,1.0,7540.810349004333
2012-12-01,7105.9999999999945,7497.206377902423,6283.725794223092,8751.766954909248,7497.206377902423,7497.206377902423,0.9997595943308768,0.9997595943308768,0.9997595943308768,0.9997595943308768,0.9997595943308768,0.9997595943308768,1.0,1.0,1.0,7481.140414966602
2013-01-01,7083.000000000004,7528.9676644887895,6322.885953524098,9040.466574694787,7528.9676644887895,7528.9676644887895,1.00095046548076,1.00095046548076,1.00095046548076,1.00095046548076,1.00095046548076,1.00095046548076,1.0,1.0,1.0,7593.087160720347
2013-02-01,7145.000000000001,7560.86350510432,6301.031202089329,8875.122436016265,7560.86350510432,7560.86350510432,0.9997778151779094,0.9997778151779094,0.9997778151779094,0.9997778151779094,0.9997778151779094,0.9997778151779094,1.0,1.0,1.0,7545.873883837243
2013-03-01,7214.000000000005,7589.788777621952,6517.879780734555,9115.950917991953,7589.788777621952,7589.788777621952,1.0022263947027412,1.0022263947027412,1.0022263947027412,1.0022263947027412,1.0022263947027412,1.0022263947027412,1.0,1.0,1.0,7742.10416158065
2013-04-01,7374.000000000006,7621.942281786724,6521.232082036139,9092.866651194054,7621.942281786724,7621.942281786724,1.000902853979299,1.000902853979299,1.000902853979299,1.000902853979299,1.000902853979299,1.000902853979299,1.0,1.0,1.0,7683.675456912945
2013-05-01,7326.000000000002,7653.188265657381,6311.013731533824,9006.078440868198,7653.188265657381,7653.188265657381,0.9991372281702527,0.9991372281702527,0.9991372281702527,0.9991372281702527,0.9991372281702527,0.9991372281702527,1.0,1.0,1.0,7594.340771220518
2013-06-01,7277.000000000003,7685.61035644061,6434.618632016124,8949.323936349789,7685.61035644061,7685.61035644061,0.9988430863111496,0.9988430863111496,0.9988430863111496,0.9988430863111496,0.9988430863111496,0.9988430863111496,1.0,1.0,1.0,7606.421121932301
2013-07-01,7521.999999999997,7717.1173461756725,6515.419367343174,9078.564057501375,7717.1173461756725,7717.1173461756725,0.9996190525149757,0.9996190525149757,0.9996190525149757,0.9996190525149757,0.9996190525149757,0.9996190525149757,1.0,1.0,1.0,7690.8422910308755
2013-08-01,7533.999999999998,7749.810267151536,6513.077157538855,8958.6143889155,7749.810267151536,7749.810267151536,0.9986722025112488,0.9986722025112488,0.9986722025112488,0.9986722025112488,0.9986722025112488,0.9986722025112488,1.0,1.0,1.0,7658.1425773925
2013-09-01,7837.999999999994,7782.641688947589,6383.543860074006,8969.96782931367,7782.641688947589,7782.641688947589,0.9955184516747503,0.9955184516747503,0.9955184516747503,0.9955184516747503,0.9955184516747503,0.9955184516747503,1.0,1.0,1.0,7475.660496233654
2013-10-01,7759.999999999996,7814.546456484997,6545.029671627431,9193.079467150945,7814.546456484997,7814.546456484997,0.9981764471919331,0.9981764471919331,0.9981764471919331,0.9981764471919331,0.9981764471919331,0.9981764471919331,1.0,1.0,1.0,7687.734586694706
2013-11-01,7919.0,7847.6521277225465,6594.549134129722,9370.325660955983,7847.6521277225465,7847.6521277225465,1.0003644985212008,1.0003644985212008,1.0003644985212008,1.0003644985212008,1.0003644985212008,1.0003644985212008,1.0,1.0,1.0,7873.341907689141
2013-12-01,7932.000000000001,7879.823404116383,6656.309233309738,9285.471589193145,7879.823404116383,7879.823404116383,0.9999202856933429,0.9999202856933429,0.9999202856933429,0.9999202856933429,0.9999202856933429,0.9999202856933429,1.0,1.0,1.0,7874.189532144926
2014-01-01,8077.000000000001,7913.205615672646,6765.475329639607,9530.271156221272,7913.205615672646,7913.205615672646,1.0009730200771854,1.0009730200771854,1.0009730200771854,1.0009730200771854,1.0009730200771854,1.0009730200771854,1.0,1.0,1.0,7982.589224272951
2014-02-01,8140.9999999999945,7946.729248170881,6766.677604584758,9406.231011560392,7946.729248170881,7946.729248170881,1.0001377458845548,1.0001377458845548,1.0001377458845548,1.0001377458845548,1.0001377458845548,1.0001377458845548,1.0,1.0,1.0,7956.564988234315
2014-03-01,8296.000000000004,7977.130710777911,6773.90541441881,9563.179909213559,7977.130710777911,7977.130710777911,1.0014975051668564,1.0014975051668564,1.0014975051668564,1.0014975051668564,1.0014975051668564,1.0014975051668564,1.0,1.0,1.0,8085.099580892796
2014-04-01,8526.000000000004,8010.925156584897,6812.405117606604,9592.835106389792,8010.925156584897,8010.925156584897,1.0009503279487413,1.0009503279487413,1.0009503279487413,1.0009503279487413,1.0009503279487413,1.0009503279487413,1.0,1.0,1.0,8079.615457712908
2014-05-01,8645.000000000004,8043.76576715078,6809.960164716575,9523.171968360632,8043.76576715078,8043.76576715078,1.0000790653777685,1.0000790653777685,1.0000790653777685,1.0000790653777685,1.0000790653777685,1.0000790653777685,1.0,1.0,1.0,8049.48675218573
2014-06-01,8741.999999999995,8077.84250679036,6775.3107789737605,9466.44862412064,8077.84250679036,8077.84250679036,0.9991175245692434,0.9991175245692434,0.9991175245692434,0.9991175245692434,0.9991175245692434,0.9991175245692434,1.0,1.0,1.0,8013.934103198733
2014-07-01,8846.000000000007,8110.95744355392,6702.229560299916,9380.863703425897,8110.95744355392,8110.95744355392,0.9982462348989604,0.9982462348989604,0.9982462348989604,0.9982462348989604,0.9982462348989604,0.9982462348989604,1.0,1.0,1.0,7983.815825887851
2014-08-01,8931.000000000002,8145.318835100222,6748.162851894148,9619.316995190586,8145.318835100222,8145.318835100222,0.9983856970540237,0.9983856970540237,0.9983856970540237,0.9983856970540237,0.9983856970540237,0.9983856970540237,1.0,1.0,1.0,8027.671582892183
2014-09-01,9085.999999999998,8179.825795802473,6646.156098988046,9500.072408683616,8179.825795802473,8179.825795802473,0.9967368773685888,0.9967368773685888,0.9967368773685888,0.9967368773685888,0.9967368773685888,0.9967368773685888,1.0,1.0,1.0,7942.466910902674
2014-10-01,9265.0,8213.35881080459,6876.26003595053,9571.322629260103,8213.35881080459,8213.35881080459,0.9983059591933691,0.9983059591933691,0.9983059591933691,0.9983059591933691,0.9983059591933691,0.9983059591933691,1.0,1.0,1.0,8088.794735461483
2014-11-01,9324.000000000004,8248.154017162457,6958.042077842006,9821.745636675174,8248.154017162457,8248.154017162457,0.9996139591157037,0.9996139591157037,0.9996139591157037,0.9996139591157037,0.9996139591157037,0.9996139591157037,1.0,1.0,1.0,8219.484790565613
2014-12-01,9562.999999999995,8281.967142197369,7090.566315689936,10003.82243110397,8281.967142197369,8281.967142197369,1.00008993816525,1.00008993816525,1.00008993816525,1.00008993816525,1.00008993816525,1.00008993816525,1.0,1.0,1.0,8288.68961594599
2015-01-01,9382.999999999995,8317.053002002098,7130.948860981053,9955.422391940238,8317.053002002098,8317.053002002098,1.0009977839923052,1.0009977839923052,1.0009977839923052,1.0009977839923052,1.0009977839923052,1.0009977839923052,1.0,1.0,1.0,8392.257519826757
2015-02-01,9490.000000000005,8352.287500111845,7053.646699752375,10032.795112946758,8352.287500111845,8352.287500111845,1.0004902609868815,1.0004902609868815,1.0004902609868815,1.0004902609868815,1.0004902609868815,1.0004902609868815,1.0,1.0,1.0,8389.33761328262
2015-03-01,9583.000000000007,8384.240489598198,7096.916391038466,9951.98827790863,8384.240489598198,8384.240489598198,1.000771233402004,1.000771233402004,1.000771233402004,1.000771233402004,1.000771233402004,1.000771233402004,1.0,1.0,1.0,8442.838209616362
2015-04-01,9658.000000000004,8419.759621869123,7143.81195479454,10082.203668246326,8419.759621869123,8419.759621869123,1.00101936645956,1.00101936645956,1.00101936645956,1.00101936645956,1.00101936645956,1.00101936645956,1.0,1.0,1.0,8497.652626750665
2015-05-01,9473.999999999995,8454.276240286503,7153.852294814599,9983.018727132961,8454.276240286503,8454.276240286503,1.001019391352871,1.001019391352871,1.001019391352871,1.001019391352871,1.001019391352871,1.001019391352871,1.0,1.0,1.0,8532.526049726817
2015-06-01,9356.999999999995,8490.092073146527,7200.697162536566,10088.144376449205,8490.092073146527,8490.092073146527,0.9993600745711406,0.9993600745711406,0.9993600745711406,0.9993600745711406,0.9993600745711406,0.9993600745711406,1.0,1.0,1.0,8441.067717202668
2015-07-01,9444.999999999998,8524.897017892938,7081.304277064219,9863.254281982277,8524.897017892938,8524.897017892938,0.9968715839196501,0.9968715839196501,0.9968715839196501,0.9968715839196501,0.9968715839196501,0.9968715839196501,1.0,1.0,1.0,8286.536262841164
2015-08-01,9409.0,8561.012029759557,7062.853555953538,10063.075103284962,8561.012029759557,8561.012029759557,0.9981345163903207,0.9981345163903207,0.9981345163903207,0.9981345163903207,0.9981345163903207,0.9981345163903207,1.0,1.0,1.0,8417.481973732914
2015-09-01,9476.999999999996,8597.280039847683,7142.695384713691,9950.079699911164,8597.280039847683,8597.280039847683,0.997967804207097,0.997967804207097,0.997967804207097,0.997967804207097,0.997967804207097,0.997967804207097,1.0,1.0,1.0,8440.293446127143
2015-10-01,9399.000000000005,8632.524399293767,7151.511416319088,10055.42547385506,8632.524399293767,8632.524399293767,0.9984111927467305,0.9984111927467305,0.9984111927467305,0.9984111927467305,0.9984111927467305,0.9984111927467305,1.0,1.0,1.0,8509.010840288254
2015-11-01,9332.000000000002,8669.095365542995,7314.577220327474,10152.573665717951,8669.095365542995,8669.095365542995,0.9988587634786169,0.9988587634786169,0.9988587634786169,0.9988587634786169,0.9988587634786169,0.9988587634786169,1.0,1.0,1.0,8579.797832308963
2015-12-01,9274.999999999993,8704.634130329003,7402.238834971788,10363.53194421915,8704.634130329003,8704.634130329003,1.0002685466578312,1.0002685466578312,1.0002685466578312,1.0002685466578312,1.0002685466578312,1.0002685466578312,1.0,1.0,1.0,8725.862928889666
2016-01-01,9201.0,8741.510583411276,7433.421602970027,10359.139261285249,8741.510583411276,8741.510583411276,1.0010246208093398,1.0010246208093398,1.0010246208093398,1.0010246208093398,1.0010246208093398,1.0010246208093398,1.0,1.0,1.0,8823.13758715096
2016-02-01,9059.999999999996,8778.543260496946,7567.208352866787,10559.871875580639,8778.543260496946,8778.543260496946,1.000835095329778,1.000835095329778,1.000835095329778,1.000835095329778,1.000835095329778,1.000835095329778,1.0,1.0,1.0,8845.333522324307
2016-03-01,9100.000000000002,8813.328749522865,7650.47239909201,10709.619492010144,8813.328749522865,8813.328749522865,1.00295715124909,1.00295715124909,1.00295715124909,1.00295715124909,1.00295715124909,1.00295715124909,1.0,1.0,1.0,9052.92932949758
2016-04-01,8873.0,8850.665678251198,7490.869575616956,10386.921063589863,8850.665678251198,8850.665678251198,1.000877056454988,1.000877056454988,1.000877056454988,1.000877056454988,1.000877056454988,1.000877056454988,1.0,1.0,1.0,8921.464254208147
2016-05-01,8834.000000000005,8886.948786519813,7380.607160591616,10282.633880575071,8886.948786519813,8886.948786519813,0.9981950571275889,0.9981950571275889,0.9981950571275889,0.9981950571275889,0.9981950571275889,0.9981950571275889,1.0,1.0,1.0,8742.164303515747
2016-06-01,8674.999999999995,8924.597600365858,7478.643006810137,10391.870001485273,8924.597600365858,8924.597600365858,0.9985370033659872,0.9985370033659872,0.9985370033659872,0.9985370033659872,0.9985370033659872,0.9985370033659872,1.0,1.0,1.0,8806.5278638298
2016-07-01,8661.000000000002,8961.183790914622,7685.349337256012,10735.226417558944,8961.183790914622,8961.183790914622,1.0009883880894876,1.0009883880894876,1.0009883880894876,1.0009883880894876,1.0009883880894876,1.0009883880894876,1.0,1.0,1.0,9042.11291868973
2016-08-01,8689.000000000005,8999.14709513621,7481.435343603018,10376.99379876586,8999.14709513621,8999.14709513621,0.9989936611747485,0.9989936611747485,0.9989936611747485,0.9989936611747485,0.9989936611747485,0.9989936611747485,1.0,1.0,1.0,8917.026980122744
2016-09-01,8542.999999999995,9037.271227714971,7208.910144259975,10252.304393916684,9037.271227714971,9037.271227714971,0.9943138464653901,0.9943138464653901,0.9943138464653901,0.9943138464653901,0.9943138464653901,0.9943138464653901,1.0,1.0,1.0,8579.826062585793
2016-10-01,8803.000000000002,9074.31932130795,7574.82788686726,10511.814433464664,9074.31932130795,9074.31932130795,0.9980229814418723,0.9980229814418723,0.9980229814418723,0.9980229814418723,0.9980229814418723,0.9980229814418723,1.0,1.0,1.0,8912.13262974746
2016-11-01,8901.999999999998,9112.76191472378,7715.991912301413,10847.724060209464,9112.76191472378,9112.76191472378,1.0011096153296337,1.0011096153296337,1.0011096153296337,1.0011096153296337,1.0011096153296337,1.0011096153296337,1.0,1.0,1.0,9205.37057476825
2016-12-01,8814.999999999998,9150.11948071913,7652.248964264244,10980.526917028523,9150.11948071913,9150.11948071913,0.9997595943308758,0.9997595943308758,0.9997595943308758,0.9997595943308758,0.9997595943308758,0.9997595943308758,1.0,1.0,1.0,9130.074074863292
2017-01-01,8874.000000000004,9188.883195158578,7808.113904073006,10862.74716642288,9188.883195158578,9188.883195158578,1.0009504654807635,1.0009504654807635,1.0009504654807635,1.0009504654807635,1.0009504654807635,1.0009504654807635,1.0,1.0,1.0,9268.893377519833
2017-02-01,9093.999999999993,9227.811128826015,7758.141134002394,10923.3283534716,9227.811128826015,9227.811128826015,0.9997778151779089,0.9997778151779089,0.9997778151779089,0.9997778151779089,0.9997778151779089,0.9997778151779089,1.0,1.0,1.0,9209.109020844615
2017-03-01,9163.999999999998,9263.113571657093,8028.928959414719,11291.31284399002,9263.113571657093,9263.113571657093,1.0022263947027432,1.0022263947027432,1.0022263947027432,1.0022263947027432,1.0022263947027432,1.0022263947027432,1.0,1.0,1.0,9453.197661186416
2017-04-01,9100.999999999995,9302.355976094383,7928.7084857394375,11144.053645601243,9302.355976094383,9302.355976094383,1.0009028539793012,1.0009028539793012,1.0009028539793012,1.0009028539793012,1.0009028539793012,1.0009028539793012,1.0,1.0,1.0,9379.385762009088
2017-05-01,9185.000000000005,9340.490778752584,7925.663072813375,10929.470571736858,9340.490778752584,9340.490778752584,0.9991372281702601,0.9991372281702601,0.9991372281702601,0.9991372281702601,0.9991372281702601,0.9991372281702601,1.0,1.0,1.0,9267.075351505391
2017-06-01,9109.999999999993,9380.060985243856,7859.903999098203,10987.143427049003,9380.060985243856,9380.060985243856,0.9988430863111516,0.9988430863111516,0.9988430863111516,0.9988430863111516,0.9988430863111516,0.9988430863111516,1.0,1.0,1.0,9281.272044872536
2017-07-01,9246.0,9418.514337869086,8019.232599380154,11108.174154940007,9418.514337869086,9418.514337869086,0.9996190525149681,0.9996190525149681,0.9996190525149681,0.9996190525149681,0.9996190525149681,0.9996190525149681,1.0,1.0,1.0,9385.733880127093
2017-08-01,9250.000000000007,9458.415084630517,7843.397712501795,11008.725742713412,9458.415084630517,9458.415084630517,0.9986722025112486,0.9986722025112486,0.9986722025112486,0.9986722025112486,0.9986722025112486,0.9986722025112486,1.0,1.0,1.0,9344.063468593935
2017-09-01,9516.000000000002,9498.484867562074,7684.831386086534,10874.222808730661,9498.484867562074,9498.484867562074,0.9955184516747586,0.9955184516747586,0.9955184516747586,0.9955184516747586,0.9955184516747586,0.9955184516747586,1.0,1.0,1.0,9115.662158781131
2017-10-01,9667.999999999996,9537.42369627465,7891.634600232154,11128.636360960387,9537.42369627465,9537.42369627465,0.998176447191934,0.998176447191934,0.998176447191934,0.998176447191934,0.998176447191934,0.998176447191934,1.0,1.0,1.0,9379.242165053809
2017-11-01,10084.999999999998,9577.828192568857,8085.608932216069,11305.23534482113,9577.828192568857,9577.828192568857,1.0003644985212075,1.0003644985212075,1.0003644985212075,1.0003644985212075,1.0003644985212075,1.0003644985212075,1.0,1.0,1.0,9609.87954247658
2017-12-01,9982.999999999996,9617.092287488098,8122.534873209547,11315.832901234351,9617.092287488098,9617.092287488098,0.9999202856933433,0.9999202856933433,0.9999202856933433,0.9999202856933433,0.9999202856933433,0.9999202856933433,1.0,1.0,1.0,9610.06367844964
2018-01-01,10000.00000000001,9657.834293093096,8215.24761612496,11503.936985437189,9657.834293093096,9657.834293093096,1.000973020077188,1.000973020077188,1.000973020077188,1.000973020077188,1.000973020077188,1.000973020077188,1.0,1.0,1.0,9744.402902162336
2018-02-01,10262.0,9698.74889879085,8149.866561195459,11523.3420166986,9698.74889879085,9698.74889879085,1.0001377458845504,1.0001377458845504,1.0001377458845504,1.0001377458845504,1.0001377458845504,1.0001377458845504,1.0,1.0,1.0,9711.019616977785
2018-03-01,10465.999999999996,9735.85298813041,8394.243212453976,11609.564192031674,9735.85298813041,9735.85298813041,1.0014975051668522,1.0014975051668522,1.0014975051668522,1.0014975051668522,1.0014975051668522,1.0014975051668522,1.0,1.0,1.0,9870.568130784792
2018-04-01,10498.999999999998,9777.098113492058,8252.696306068205,11737.868633241149,9777.098113492058,9777.098113492058,1.0009503279487457,1.0009503279487457,1.0009503279487457,1.0009503279487457,1.0009503279487457,1.0009503279487457,1.0,1.0,1.0,9862.79896090131
2018-05-01,10433.999999999996,9817.17911104645,8253.388644127088,11675.841833166241,9817.17911104645,9817.17911104645,1.0000790653777683,1.0000790653777683,1.0000790653777683,1.0000790653777683,1.0000790653777683,1.0000790653777683,1.0,1.0,1.0,9824.316156948253
2018-06-01,10639.999999999995,9858.768767713054,8251.495126977505,11581.19019435855,9858.768767713054,9858.768767713054,0.9991175245692444,0.9991175245692444,0.9991175245692444,0.9991175245692444,0.9991175245692444,0.9991175245692444,1.0,1.0,1.0,9779.050168584237
2018-07-01,10895.99999999999,9899.184572308766,8166.702634345715,11501.688901010624,9899.184572308766,9899.184572308766,0.9982462348989599,0.9982462348989599,0.9982462348989599,0.9982462348989599,0.9982462348989599,0.9982462348989599,1.0,1.0,1.0,9740.604887063591
2018-08-01,11391.00000000001,9941.121638240304,8339.443195232137,11667.947932208648,9941.121638240304,9941.121638240304,0.9983856970540241,0.9983856970540241,0.9983856970540241,0.9983856970540241,0.9983856970540241,0.9983856970540241,1.0,1.0,1.0,9794.383432383413
2018-09-01,11442.999999999993,9983.236367037514,8215.947765904595,11538.535473187323,9983.236367037514,9983.236367037514,0.9967368773685861,0.9967368773685861,0.9967368773685861,0.9967368773685861,0.9967368773685861,0.9967368773685861,1.0,1.0,1.0,9687.236496935775
2018-10-01,11508.00000000001,10024.162423804803,8471.24127333699,11810.184505548841,10024.162423804803,10024.162423804803,0.9983059591933674,0.9983059591933674,0.9983059591933674,0.9983059591933674,0.9983059591933674,0.9983059591933674,1.0,1.0,1.0,9868.801386849556
2018-11-01,11884.999999999995,10066.628947931598,8470.933100538801,11945.387872773987,10066.628947931598,10066.628947931598,0.9996139591157025,0.9996139591157025,0.9996139591157025,0.9996139591157025,0.9996139591157025,0.9996139591157025,1.0,1.0,1.0,10030.8673146277
2018-12-01,11943.999999999993,10107.896870740535,8540.194422182454,11921.112859805125,10107.896870740535,10107.896870740535,1.0000899381652513,1.0000899381652513,1.0000899381652513,1.0000899381652513,1.0000899381652513,1.0000899381652513,1.0,1.0,1.0,10116.282715389845
2019-01-01,11870.999999999996,10150.718128835186,8672.286986907618,12231.337658302495,10150.718128835186,10150.718128835186,1.0009977839923065,1.0009977839923065,1.0009977839923065,1.0009977839923065,1.0009977839923065,1.0009977839923065,1.0,1.0,1.0,10244.538371982813
2019-02-01,11651.999999999998,10193.720795601519,8687.549562893142,12024.978757213954,10193.720795601519,10193.720795601519,1.0004902609868798,1.0004902609868798,1.0004902609868798,1.0004902609868798,1.0004902609868798,1.0004902609868798,1.0,1.0,1.0,10239.939288563153
2019-03-01,11911.000000000005,10232.718477781917,8681.002212185578,12198.781731475172,10232.718477781917,10232.718477781917,1.0007712334020178,1.0007712334020178,1.0007712334020178,1.0007712334020178,1.0007712334020178,1.0007712334020178,1.0,1.0,1.0,10305.818106136987
2019-04-01,12145.000000000004,10276.068532155286,8775.126975234878,12313.18123467363,10276.068532155286,10276.068532155286,1.0010193664595606,1.0010193664595606,1.0010193664595606,1.0010193664595606,1.0010193664595606,1.0010193664595606,1.0,1.0,1.0,10373.240115694438
2019-05-01,12152.999999999993,10318.195047909248,8702.182212378058,12353.395491783265,10318.195047909248,10318.195047909248,1.0010193913528682,1.0010193913528682,1.0010193913528682,1.0010193913528682,1.0010193913528682,1.0010193913528682,1.0,1.0,1.0,10415.81079310456
2019-06-01,12215.999999999993,10361.907216609394,8566.165642658374,12187.03181210852,10361.907216609394,10361.907216609394,0.999360074571139,0.999360074571139,0.999360074571139,0.999360074571139,0.999360074571139,0.999360074571139,1.0,1.0,1.0,10300.76061975332
2019-07-01,11896.000000000002,10404.385626152469,8495.413671191414,12136.623348996898,10404.385626152469,10404.385626152469,0.9968715839196587,0.9968715839196587,0.9968715839196587,0.9968715839196587,0.9968715839196587,0.9968715839196587,1.0,1.0,1.0,10107.161764209995
2019-08-01,12478.999999999996,10448.462934014942,8708.25114605408,12238.81115070766,10448.462934014942,10448.462934014942,0.998134516390319,0.998134516390319,0.998134516390319,0.998134516390319,0.998134516390319,0.998134516390319,1.0,1.0,1.0,10269.467577066956
2019-09-01,12584.0,10492.726971698685,8752.884858222666,12116.488153228527,10492.726971698685,10492.726971698685,0.9979678042070972,0.9979678042070972,0.9979678042070972,0.9979678042070972,0.9979678042070972,0.9979678042070972,1.0,1.0,1.0,10296.955263205338
2019-10-01,12804.999999999996,10535.741673935454,8846.295563139374,12320.093170765886,10535.741673935454,10535.741673935454,0.9984111927467297,0.9984111927467297,0.9984111927467297,0.9984111927467297,0.9984111927467297,0.9984111927467297,1.0,1.0,1.0,10381.70756765042
2019-11-01,12999.99999999999,10580.375460687288,8926.729068381788,12416.808651050727,10580.375460687288,10580.375460687288,0.9988587634786118,0.9988587634786118,0.9988587634786118,0.9988587634786118,0.9988587634786118,0.9988587634786118,1.0,1.0,1.0,10469.008421643135
